objid,specobjid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,plate,mjd,fiberid,petroRad_u,petroRad_g,petroRad_i,petroRad_r,petroRad_z,petroFlux_u,petroFlux_g,petroFlux_i,petroFlux_r,petroFlux_z,petroR50_u,petroR50_g,petroR50_i,petroR50_r,petroR50_z,psfMag_u,psfMag_r,psfMag_g,psfMag_i,psfMag_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,redshift,class,u_g,g_r,r_i,i_z
1.24e+18,7.38e+17,10.85013371,-9.515366477,19.23886,17.86111,17.37501,17.05738,16.90365,1666.0,301.0,5.0,263.0,655.0,52162.0,629.0,6.318591,6.256912,6.011612,6.102296,5.904583,20.60522,71.11879,142.9326,107.7019,149.4855,2.891571,3.059119,2.863481,2.893238,2.606384,21.17767,19.41347,19.83867,19.06928,18.92719,0.8153394,0.7675411,0.8004103,0.7663084,0.7247869,0.09545209,GALAXY,1.377749999999999,0.4861000000000004,0.3176300000000012,0.15372999999999948
1.24e+18,7.39e+17,10.40089629,-9.325084314,19.22171,17.21749,16.30554,15.87229,15.52956,1666.0,301.0,5.0,260.0,656.0,52148.0,342.0,4.055932,3.814162,3.719848,3.778137,3.615809,20.52188,119.9674,402.9109,269.57,540.2001,1.910883,1.776211,1.688937,1.715426,1.630101,20.29477,17.37556,18.30231,16.97651,16.6649,0.8181785,0.9671559,0.913727,0.9254502,0.9256771,0.05451584,GALAXY,2.00422,0.9119500000000009,0.433250000000001,0.34272999999999954
1.24e+18,4.98e+17,126.5092389,50.68617895,19.45603,17.50916,16.51765,16.05683,15.68147,1402.0,301.0,2.0,142.0,442.0,51882.0,153.0,9.462471,9.058208,8.654873,8.803461,8.035209,27.70821,107.8359,356.0324,241.7425,445.4085,5.569154,4.472148,3.623003,3.831342,3.105701,21.04251,17.93501,18.96958,17.46943,17.06457,0.8998774,0.8526387,0.7287997,0.7328824,0.7100409,0.1148676,GALAXY,1.946869999999997,0.9915100000000017,0.46081999999999823,0.37536000000000236
1.24e+18,7.03e+17,246.5881498,47.19940342,19.00158,17.72462,17.20355,16.903,16.77641,1453.0,301.0,1.0,45.0,624.0,52377.0,530.0,7.60322,7.178878,5.136544,5.972723,5.88255,24.98349,79.71096,152.6008,120.1878,171.0612,2.660939,2.661372,2.171181,2.324968,2.189818,20.30007,18.71971,19.09324,18.492,18.33464,0.5593601,0.5089213,0.5342224,0.5703085,0.5289923,0.1091117,GALAXY,1.276959999999999,0.5210700000000017,0.3005500000000012,0.1265900000000002
1.24e+18,5.72e+17,166.3958207,2.928113302,19.19316,18.07798,17.56133,17.13889,17.00733,1462.0,301.0,5.0,274.0,508.0,52366.0,582.0,2.27445,3.060882,2.773777,3.070538,3.761202,16.87615,51.09208,118.2772,85.01431,141.1508,1.268536,1.446914,1.308991,1.410756,1.452095,20.01684,18.55675,18.92686,18.11993,17.9333,0.6503798,0.6804586,0.6242089,0.6632147,0.6654549,0.09943856,GALAXY,1.1151799999999987,0.5166499999999985,0.4224400000000017,0.13156000000000034
1.24e+18,5.51e+17,162.3451897,65.89083328,19.32914,18.20046,17.47854,17.08204,16.86806,1350.0,301.0,4.0,309.0,489.0,51930.0,611.0,10.90268,3.996914,3.951949,4.07288,4.522478,20.30184,55.56674,148.505,102.7696,187.5422,2.222229,2.102391,2.006601,2.048846,2.096111,20.4677,18.6197,19.45642,18.32031,18.13247,0.7650496,0.9595588,0.9698033,0.9667927,0.9097903,0.1483308,GALAXY,1.1286799999999992,0.7219200000000008,0.39649999999999963,0.2139799999999994
1.24e+18,3.81e+17,195.6153745,-2.536432441,19.59609,18.32448,17.61869,17.25571,17.03183,1140.0,301.0,3.0,285.0,338.0,51694.0,108.0,18.01772,5.662364,5.232868,5.56159,5.223394,14.87477,45.07301,103.9326,83.03826,130.2997,2.965024,2.807817,2.469968,2.727351,2.535727,21.07684,19.35395,20.19146,18.88708,18.86175,0.7649295,0.9636263,0.9421331,0.9623829,0.8576286,0.08848656,GALAXY,1.271609999999999,0.7057900000000004,0.3629800000000003,0.2238800000000012
1.24e+18,5.15e+17,44.55156403,-8.970479411,19.31697,18.00976,17.2997,16.85642,16.57882,1729.0,301.0,1.0,376.0,457.0,51901.0,43.0,5.573574,5.862982,5.679803,5.985576,4.963401,14.85366,62.51891,172.4836,119.3889,227.8806,2.383897,2.800788,2.62763,2.70372,2.61909,20.81317,19.04827,19.68814,18.62427,18.26485,0.3901157,0.4398562,0.4671236,0.4726166,0.5087146,0.08638179,GALAXY,1.3072100000000013,0.7100599999999986,0.44328000000000145,0.2775999999999996
1.24e+18,4.99e+17,125.9832862,48.92249072,18.69276,16.88751,16.01784,15.55852,15.21307,1345.0,301.0,5.0,133.0,443.0,51873.0,417.0,5.748776,9.425578,8.782062,9.202282,8.359648,16.55568,139.0427,421.8745,299.0203,550.9801,2.334228,4.038116,3.418465,3.85643,3.230977,20.93633,18.28889,19.18375,17.87688,17.47541,0.3500592,0.4396299,0.4838373,0.5292754,0.5179495,0.1376292,GALAXY,1.805250000000001,0.8696699999999993,0.45931999999999995,0.3454499999999996
1.24e+18,8.34e+17,342.680669,14.20640373,18.8331,17.74222,17.35716,17.11061,16.97086,1739.0,301.0,4.0,190.0,741.0,52261.0,356.0,18.02052,9.022735,9.203456,10.3553,8.410997,26.67475,76.82023,138.9711,114.0509,152.6859,3.629312,3.890682,3.909932,4.102712,3.573862,21.32977,20.06968,20.41244,19.86472,19.77165,0.4499293,0.5561503,0.5431479,0.5236101,0.6446694,0.07845823,GALAXY,1.090880000000002,0.3850599999999993,0.24654999999999916,0.13975000000000293
1.24e+18,5.82e+17,180.9360117,1.695063048,16.26886,14.34184,13.50089,13.11001,12.78084,1462.0,301.0,2.0,371.0,517.0,52024.0,297.0,11.81504,10.89939,11.18187,10.9829,10.47433,276.3177,1566.783,4937.668,3427.772,6303.979,4.805185,4.665367,4.686283,4.714041,4.438937,18.60695,15.98755,16.63626,15.774,15.27861,0.5321374,0.4867415,0.4909597,0.5362725,0.5083061,0.020134,GALAXY,1.9270200000000006,0.8409499999999994,0.39087999999999923,0.3291700000000013
1.24e+18,7.44e+17,21.24237735,-9.943083462,17.49187,16.0997,15.46651,15.11643,14.87713,1663.0,301.0,3.0,41.0,661.0,52163.0,112.0,11.09223,10.37152,9.811987,9.887777,9.122656,117.0595,374.7196,858.0592,635.8882,1038.096,5.454378,4.982356,4.699718,4.757154,4.54783,20.45616,18.26059,18.92981,17.86436,17.80135,0.462234,0.481583,0.4708001,0.4663651,0.4753899,0.0371836,GALAXY,1.3921700000000001,0.633189999999999,0.35008000000000017,0.23930000000000007
1.24e+18,4.97e+17,126.5259489,47.0804609,19.27532,17.93334,17.03834,16.59284,16.24027,1331.0,301.0,2.0,150.0,441.0,51868.0,564.0,7.360104,6.571595,5.78099,6.356562,6.08533,20.68893,69.55386,223.3613,156.7112,308.4784,3.15856,2.877553,2.493196,2.748589,2.5924,20.42947,18.38438,19.21935,17.98059,17.66263,0.4657743,0.5798532,0.5424333,0.6162514,0.6341066,0.1248064,GALAXY,1.3419799999999995,0.8949999999999996,0.44550000000000267,0.35257000000000005
1.24e+18,5.49e+17,157.01214,63.77508431,19.25855,17.9477,17.30598,16.9268,16.74562,1412.0,301.0,1.0,89.0,488.0,51914.0,36.0,5.479084,6.93923,6.032052,6.443439,6.216824,18.82343,68.48863,155.4194,116.3501,174.9801,2.969951,3.437832,2.958662,3.149085,2.801124,21.50901,19.57831,20.17825,19.09348,19.00077,0.8497934,0.8284622,0.8104447,0.8251198,0.7619853,0.1614614,GALAXY,1.3108499999999985,0.6417199999999994,0.3791800000000016,0.18118000000000123
1.24e+18,5.54e+17,175.4858761,66.66116344,19.57641,17.82062,16.87496,16.34131,15.96417,1365.0,301.0,2.0,95.0,492.0,51955.0,208.0,5.973367,6.871103,6.263388,6.210488,5.695312,14.97554,83.11496,297.6528,182.4712,392.104,2.889524,3.111992,2.76112,2.775849,2.577487,20.84274,18.16236,19.14273,17.60353,17.20148,0.242762,0.2985203,0.2791308,0.2865904,0.3082406,0.1154704,GALAXY,1.7557899999999975,0.9456600000000002,0.5336500000000015,0.3771400000000007
1.24e+18,7.55e+18,236.0863753,53.40627532,19.441,17.37618,16.32684,15.8762,15.5212,1345.0,301.0,3.0,547.0,6708.0,56452.0,122.0,9.009402,5.354472,4.631862,4.529746,4.134857,18.70382,105.3066,410.8423,271.4951,549.4579,2.740435,2.136926,2.017873,1.999322,1.925618,20.81325,17.71783,18.78828,17.33367,16.92443,0.7343445,0.932991,0.9344056,0.9204936,0.9085346,0.1218846,GALAXY,2.0648199999999974,1.0493400000000008,0.45063999999999993,0.3550000000000004
1.24e+18,5.91e+17,199.4735678,2.218068953,18.43997,16.44561,15.55386,15.14104,14.79863,1458.0,301.0,3.0,498.0,525.0,52295.0,35.0,5.817948,6.623039,6.213465,6.30406,6.263651,37.86892,246.8296,805.0163,560.6579,1102.122,2.632193,2.767876,2.614167,2.650852,2.645705,19.92411,17.29364,17.99781,16.88107,16.48641,0.8860654,0.8642014,0.8080219,0.8218192,0.828127,0.07870419,GALAXY,1.9943600000000004,0.8917499999999983,0.41281999999999996,0.342410000000001
1.24e+18,7.03e+17,244.9022542,46.95044678,19.40707,17.39466,16.43276,15.97708,15.61715,1345.0,301.0,3.0,604.0,624.0,52377.0,453.0,8.534964,7.837271,7.035743,6.812818,5.231093,26.67429,127.2704,445.2321,291.1048,567.4738,3.794243,2.692037,2.387949,2.327341,2.01806,20.72677,17.71193,18.62838,17.25239,16.81753,0.7185116,0.6180703,0.6150162,0.6057487,0.6478019,0.08172742,GALAXY,2.0124100000000027,0.9619,0.4556799999999974,0.3599300000000003
1.24e+18,8.1e+17,333.8097409,-9.041829755,19.16974,17.15274,16.15116,15.7062,15.34381,1659.0,301.0,2.0,191.0,719.0,52203.0,194.0,5.883983,4.457707,4.658911,4.661994,4.635571,18.72565,118.9974,454.7123,303.36,633.7778,1.944914,1.994424,1.993019,2.007611,1.989723,20.30245,17.54755,18.46598,17.16936,16.74752,0.404156,0.316876,0.3195238,0.3237614,0.35286,0.08665237,GALAXY,2.0169999999999995,1.0015800000000006,0.44496,0.3623900000000013
1.24e+18,3.34e+17,201.4355032,-0.646959459,17.77556,16.35466,15.66237,15.28914,14.98384,752.0,301.0,2.0,387.0,297.0,51959.0,189.0,11.17324,11.27459,10.47843,10.88254,63.53508,90.50514,309.7112,760.2121,564.3773,1030.539,5.481813,5.215627,4.694562,4.956862,4.778405,20.31427,18.18593,18.8785,17.85543,17.4851,0.7826726,0.7388927,0.7752446,0.7647634,0.7523479,0.05450195,GALAXY,1.4208999999999996,0.6922899999999998,0.3732299999999995,0.305299999999999
1.24e+18,5.26e+17,130.7676811,-0.127115402,19.46885,18.35738,17.73948,17.40012,17.26265,756.0,301.0,3.0,100.0,467.0,51901.0,295.0,5.986894,5.484701,5.652106,5.696023,5.861757,15.66935,46.02617,110.6409,80.14401,105.1431,2.530286,2.552894,2.585577,2.55346,2.139482,21.4205,19.71492,20.54013,19.44428,19.24517,0.3612106,0.4579473,0.4783286,0.4560419,0.4073797,0.1645474,GALAXY,1.1114700000000006,0.6178999999999988,0.3393599999999992,0.13747000000000043
1.24e+18,7.48e+17,27.97418978,-8.669634691,19.1678,17.88225,17.42374,17.1737,16.93507,1729.0,301.0,5.0,267.0,664.0,52174.0,631.0,9.77239,8.153406,7.657665,7.985373,7.499539,23.59505,67.01591,113.9709,99.82485,155.3036,4.314785,3.87465,3.457495,3.780141,3.824013,21.72175,19.80698,20.26275,19.55802,19.30704,0.7515792,0.7680138,0.8000429,0.7961223,0.8695937,0.04167336,GALAXY,1.2855500000000006,0.4585100000000004,0.2500399999999985,0.23863000000000056
1.24e+18,3.99e+17,262.2423398,60.58688003,18.93497,18.67177,18.51593,18.2926,18.20958,1356.0,301.0,4.0,58.0,354.0,51792.0,147.0,1.738509,1.742393,1.489217,1.433167,1.479195,25.72038,32.64751,46.05428,37.39798,48.94096,0.8718672,0.8802311,0.7666767,0.7360265,0.7498328,18.92734,18.51158,18.6799,18.27473,18.20403,0.3843935,0.9807401,0.6608368,0.2112964,0.9306281,0.06264458,GALAXY,0.2632000000000012,0.15583999999999776,0.2233300000000007,0.0830200000000012
1.24e+18,4.89e+17,117.1668855,43.56158813,18.24096,16.47899,15.48224,14.90892,14.43243,1402.0,301.0,5.0,79.0,434.0,51885.0,371.0,258.3655,29.69447,22.68078,20.94465,12.13254,92.73648,248.8056,889.0536,552.5838,1177.062,18.45251,10.01604,8.030151,8.543225,6.358194,21.52029,18.64931,19.4892,18.04914,17.38218,0.1864255,0.2224178,0.2371867,0.2617842,0.2573788,0.03126891,GALAXY,1.7619700000000016,0.9967500000000005,0.5733199999999989,0.4764900000000001
1.24e+18,3.3e+17,194.3131303,-0.657644721,17.53814,16.09528,15.29899,14.87146,14.46525,752.0,301.0,2.0,339.0,293.0,51689.0,181.0,8.883318,8.712318,8.463087,8.423138,7.886914,99.28849,385.6642,1171.578,798.3724,1559.966,3.97737,4.113395,3.928063,3.950571,3.589971,19.97737,17.80354,18.4706,17.36386,16.86256,0.338456,0.347246,0.3352529,0.331825,0.311877,0.02310778,GALAXY,1.4428599999999996,0.796289999999999,0.4275299999999991,0.4062100000000015
1.24e+18,5.19e+17,53.48933487,-6.237583982,19.41136,17.35076,16.2956,15.83221,15.46369,1729.0,301.0,5.0,437.0,461.0,51910.0,547.0,2.970188,9.777801,7.905196,7.587476,7.750157,23.97119,121.6063,467.8486,303.0087,598.3724,5.10073,3.487932,3.237814,3.192556,2.868644,20.83264,17.80821,18.91692,17.37701,16.99937,0.8198305,0.8432114,0.8250044,0.8879169,0.9088981,0.1170761,GALAXY,2.0605999999999973,1.0551600000000008,0.4633900000000004,0.3685200000000002
1.24e+18,1.1e+18,260.1992591,28.71798216,18.01796,16.04713,15.18001,14.76128,14.40622,1345.0,301.0,3.0,749.0,980.0,52431.0,510.0,9.348751,7.030034,6.750513,6.727178,6.646081,64.8409,350.9463,1142.304,776.334,1541.745,3.426098,2.91343,2.784629,2.791383,2.725339,19.84723,17.06247,17.8757,16.78266,16.31126,0.4176733,0.3726497,0.3669214,0.3654283,0.3860541,0.04757161,GALAXY,1.9708299999999994,0.8671199999999999,0.41873000000000005,0.35505999999999993
1.24e+18,8.46e+17,1.675950279,15.32746553,19.5971,17.49681,16.37719,15.90585,15.48365,1739.0,301.0,4.0,313.0,751.0,52251.0,514.0,43.77058,6.110871,5.51647,5.578655,4.713323,16.71002,92.93333,398.0062,257.6612,560.488,3.780982,2.445393,2.339033,2.372828,2.238467,21.10254,18.0918,19.10233,17.6995,17.17562,0.8332158,0.9364797,0.9244639,0.8938867,0.9588491,0.1169574,GALAXY,2.100290000000001,1.1196200000000012,0.47133999999999965,0.42219999999999835
1.24e+18,4.7e+17,8.820930064,15.3816787,18.9671,17.42583,16.55552,16.07568,15.69479,1904.0,301.0,4.0,207.0,417.0,51821.0,630.0,10.47383,8.968383,7.905678,8.454693,7.572556,31.93092,111.1146,353.503,229.1977,452.5562,4.430773,3.974427,3.509456,3.611435,3.193163,21.7284,18.98024,19.98145,18.51271,18.06339,0.3,0.2547763,0.2603759,0.2623541,0.2525613,0.1049079,GALAXY,1.5412699999999973,0.8703099999999999,0.47984000000000293,0.38088999999999906
1.24e+18,5.47e+17,145.9112602,60.78023828,19.32895,17.94276,17.40751,17.02768,16.84245,1412.0,301.0,1.0,49.0,486.0,51910.0,58.0,3.582273,4.05648,3.893707,3.866969,3.851873,15.88738,64.10701,145.1738,104.4501,164.1932,1.868348,2.074,1.978883,2.008423,1.875373,20.82318,19.18151,19.7258,18.84429,18.72363,0.7275441,0.9140739,0.9828556,0.9892866,0.888384,0.1069156,GALAXY,1.3861899999999991,0.5352500000000013,0.37982999999999834,0.18523000000000067
1.24e+18,6.7e+17,239.957039,2.667222109,16.9907,15.01056,14.0733,13.58918,13.2302,1458.0,301.0,6.0,769.0,595.0,52023.0,148.0,12.54691,10.44568,10.54117,10.03951,10.06961,138.4916,838.7709,3134.998,1993.752,4225.657,4.412979,4.35227,4.367834,4.306738,4.213093,19.39906,16.39522,17.40812,15.88898,15.49918,0.662572,0.5737724,0.5706258,0.5703861,0.6092957,0.03331804,GALAXY,1.9801400000000005,0.9372600000000002,0.484119999999999,0.35898000000000074
1.24e+18,3.14e+17,168.7645236,-0.460188175,19.21597,18.08924,17.69742,17.54164,17.31314,756.0,301.0,2.0,354.0,279.0,51984.0,193.0,10.53556,8.685527,7.453994,8.566491,10.82781,22.80448,57.53322,78.58932,83.34842,121.4849,4.749927,3.909032,3.142563,3.901572,3.923787,21.47703,20.17533,20.4561,20.05603,19.80684,0.2132434,0.3197629,0.3304686,0.3293974,0.34658,0.02768295,GALAXY,1.1267299999999985,0.39181999999999917,0.15578000000000003,0.22850000000000037
1.24e+18,6.98e+17,240.5572612,52.31826863,17.5501,15.69371,14.8573,14.46105,14.1569,1345.0,301.0,6.0,564.0,620.0,52375.0,559.0,2.970004,16.54079,15.10855,15.50498,15.6915,114.1335,495.9084,1444.032,1027.018,1910.233,8.730607,6.783251,6.176242,6.339789,6.191707,20.22051,17.50133,18.3597,17.03952,16.65366,0.7769941,0.7111142,0.6328172,0.6294693,0.7190769,0.0473094,GALAXY,1.856390000000001,0.836409999999999,0.3962500000000002,0.3041499999999999
1.24e+18,6.05e+17,221.3442096,2.84160977,18.92397,17.51111,16.66714,16.22962,15.94041,1458.0,301.0,5.0,644.0,537.0,52027.0,410.0,7.075127,6.840337,6.545543,6.80896,6.541465,33.07677,110.7376,331.6898,225.1186,405.2494,3.512857,3.252965,3.026961,3.081567,2.801195,20.75451,18.41488,19.41082,17.99236,17.7448,0.7146491,0.7045094,0.7212948,0.7083952,0.7021579,0.1326261,GALAXY,1.412860000000002,0.8439699999999988,0.43751999999999924,0.28921000000000063
1.24e+18,6.64e+17,228.6478821,4.048123548,19.53279,18.28996,17.65721,17.28654,17.05144,1478.0,301.0,5.0,137.0,590.0,52057.0,624.0,8.906878,5.101302,4.723012,4.991904,4.794921,17.2344,46.37766,108.271,82.51679,136.0996,2.844657,2.489033,2.314073,2.470342,2.342046,20.99285,19.25448,20.06989,18.90229,18.78683,0.4727538,0.5050795,0.4910442,0.4920676,0.4443791,0.1061252,GALAXY,1.2428299999999979,0.6327500000000015,0.3706700000000005,0.2350999999999992
1.24e+18,5.08e+17,141.9473003,56.30944929,18.75277,17.29045,16.54405,16.14278,15.82295,1345.0,301.0,1.0,213.0,451.0,51908.0,74.0,6.029644,6.35926,5.801534,6.13892,5.58115,26.18201,94.94137,261.9193,185.0054,340.3126,3.005136,2.951624,2.691778,2.839665,2.602024,20.68499,18.43068,19.23837,18.08512,17.8019,0.5195187,0.4844506,0.4826298,0.5245751,0.5090997,0.0487764,GALAXY,1.4623200000000018,0.7464000000000013,0.40127000000000024,0.31982999999999784
1.24e+18,3.05e+17,153.5832203,-0.858475024,19.33736,17.47616,16.63656,16.25256,15.95621,756.0,301.0,1.0,252.0,271.0,51883.0,292.0,4.500371,5.311983,5.538058,5.165536,5.462423,11.60756,82.01465,262.3352,176.2699,332.7982,1.870514,2.330471,2.425199,2.320534,2.333733,20.95207,18.43299,19.2056,18.16125,17.71246,0.5938649,0.6621767,0.6600564,0.6604726,0.7103996,0.04957389,GALAXY,1.8612000000000002,0.8396000000000008,0.38400000000000034,0.29634999999999856
1.24e+18,5.6e+17,208.338142,64.95079491,19.38831,17.64756,16.76862,16.27531,15.89521,1350.0,301.0,2.0,434.0,497.0,51989.0,5.0,43.76859,10.74818,9.599485,9.334112,7.334555,15.39997,70.83422,214.6743,137.4317,250.6365,5.180296,4.842989,3.940618,3.926457,3.016859,21.5263,19.02176,20.04177,18.50563,18.18899,0.3499515,0.211318,0.2602286,0.2337993,0.2181801,0.08908449,GALAXY,1.740750000000002,0.87894,0.4933099999999975,0.38010000000000055
1.24e+18,5.58e+17,201.8304182,66.07689875,19.2007,17.96265,17.11712,16.66604,16.34947,1412.0,301.0,2.0,214.0,496.0,51988.0,86.0,6.210473,5.653481,5.057168,5.348575,4.844,24.854,67.78986,203.519,140.6973,260.4404,2.928493,2.718669,2.386388,2.537643,2.226029,21.06984,18.81767,19.98968,18.45089,18.19532,0.4904054,0.4206762,0.4178758,0.4245096,0.4707501,0.1652666,GALAXY,1.2380500000000012,0.8455300000000001,0.45108000000000104,0.3165699999999987
1.24e+18,5.15e+17,42.77595599,-6.82082996,19.0097,17.57466,16.78632,16.38039,16.11455,1862.0,301.0,6.0,111.0,457.0,51901.0,321.0,6.336281,7.223722,6.16598,6.640231,5.989655,23.29161,108.3054,277.9653,196.7925,325.046,2.983444,3.631201,2.921554,3.111107,2.600517,20.83884,18.17029,19.13219,17.76332,17.41668,0.5499943,0.5635551,0.5912436,0.6040295,0.6392472,0.1387952,GALAXY,1.4350399999999972,0.7883400000000016,0.40593000000000146,0.2658399999999972
1.24e+18,3.28e+17,189.6786405,-0.331394455,19.52295,17.79591,16.95466,16.58426,16.26823,752.0,301.0,3.0,308.0,291.0,51928.0,309.0,3.211118,3.117203,3.0693,3.366604,2.925934,14.39973,71.40281,217.0279,155.0029,276.6859,1.578854,1.506934,1.442219,1.573577,1.401524,20.30828,17.82421,18.66967,17.54702,17.213,0.9669431,0.9674825,0.9098991,0.8789821,0.8900684,0.07649297,GALAXY,1.7270400000000024,0.8412499999999987,0.37040000000000006,0.31603000000000137
1.24e+18,3.76e+17,186.0664316,-3.270669641,19.32232,18.34955,17.90851,17.54966,17.44982,1231.0,301.0,2.0,112.0,334.0,51993.0,264.0,5.052154,4.124033,4.064247,4.317267,3.666719,21.37273,50.79901,108.1339,75.3669,102.7136,2.015907,1.960151,1.934483,1.884848,1.679928,20.57871,19.46766,19.66556,19.20368,18.8944,0.6008981,0.6386789,0.6065546,0.6536063,0.5939957,0.1108442,GALAXY,0.9727700000000006,0.441040000000001,0.35885000000000034,0.09984000000000037
1.24e+18,8.42e+17,356.4391128,15.61703881,19.35483,18.30386,17.74165,17.32849,17.1679,1739.0,301.0,5.0,280.0,748.0,52233.0,523.0,3.068804,2.635014,2.667697,2.826755,3.463947,17.70437,44.52688,110.9612,76.84988,128.3998,1.311625,1.246703,1.248034,1.267538,1.242201,20.32738,18.69302,19.26965,18.30806,18.1116,0.7345179,0.8176436,0.7875673,0.862734,0.7966185,0.07063957,GALAXY,1.0509699999999995,0.5622100000000003,0.4131600000000013,0.16058999999999912
1.24e+18,4.09e+17,233.4002232,0.240135989,18.5663,17.42846,16.90912,16.5453,16.39215,756.0,301.0,4.0,785.0,363.0,51989.0,556.0,6.254084,6.04489,5.953181,6.222899,5.890602,36.62747,103.9861,224.313,165.249,239.5888,3.067166,3.121754,2.998674,3.080348,2.786813,20.58477,19.0705,19.45776,18.67829,18.4985,0.7992992,0.7809129,0.7784649,0.7484691,0.7519501,0.08089246,GALAXY,1.137839999999997,0.5193399999999997,0.3638200000000005,0.15315000000000012
1.24e+18,8.38e+18,140.5997961,56.29038807,18.06137,17.34622,16.3738,15.92621,15.6828,1345.0,301.0,2.0,209.0,7445.0,56720.0,374.0,2.969441,8.129246,8.228274,8.039124,8.069898,412.3415,1951.306,4493.354,3561.635,4864.389,5.726116,5.672208,6.014798,5.593429,6.02365,23.09851,19.70504,20.92546,19.24288,18.99294,0.1511859,0.246968,0.3778509,0.3523718,0.1972124,0.4820435,GALAXY,0.7151500000000013,0.9724199999999996,0.44758999999999993,0.24340999999999902
1.24e+18,5.17e+17,47.91193005,-7.940762744,19.43606,18.16063,17.70479,17.46525,17.42877,1045.0,301.0,2.0,92.0,459.0,51924.0,187.0,27.92923,9.704107,8.228022,8.649485,4.608057,16.22738,54.70238,93.83427,81.43919,66.10831,4.001344,4.248991,3.575628,4.001917,2.427496,21.75567,19.96665,20.46369,19.90172,19.58242,0.2418673,0.2215802,0.2401454,0.2564833,0.2522006,0.02968695,GALAXY,1.27543,0.455840000000002,0.2395399999999981,0.036480000000000956
1.24e+18,7.48e+17,27.11519413,-8.825071661,17.99056,16.27234,15.4424,14.98653,14.64216,1729.0,301.0,5.0,261.0,664.0,52174.0,638.0,9.423622,8.120986,7.840299,7.878106,7.50177,59.1128,247.2166,777.9605,519.3097,973.4658,4.267535,3.736599,3.469368,3.501565,3.107692,20.0142,17.6072,18.2739,17.07316,16.61856,0.5668671,0.6320916,0.6544682,0.6560825,0.6998098,0.03634616,GALAXY,1.7182199999999987,0.8299400000000006,0.4558699999999991,0.3443699999999996
1.24e+18,6.92e+18,349.8154098,13.90192059,17.18419,16.02272,15.4257,15.05553,14.81184,1739.0,301.0,2.0,236.0,6147.0,56239.0,912.0,7.614059,7.314348,7.178971,7.347166,7.060924,140.6771,404.4681,955.4852,684.8893,1160.25,3.624051,3.663815,3.49763,3.567893,3.403868,19.67528,18.07063,18.63818,17.72415,17.24496,0.7032156,0.6512966,0.7023686,0.7295957,0.8029906,0.05258507,GALAXY,1.1614700000000013,0.5970199999999988,0.37017000000000166,0.24368999999999907
